site,station,date,dtgw,longitude,latitude
3.13E+14,D-22-22 06AAA6 [LSP-1],3/20/2013,9.77,-110.1403562,31.5534288
3.13E+14,D-22-22 06AAA3 [LSP-3],3/20/2013,9.32,-110.1409118,31.5534288
3.13E+14,D-22-22 06AAB [LSPUWD],3/20/2013,9.33,-110.1419444,31.55444444
3.12E+14,D-23-22 33ABD02 [ULLRICH],3/23/2013,15.58,-110.110575,31.39218056
3.12E+14,D-23-22 33ABD02 [ULLRICH],4/21/2013,15.88,-110.110575,31.39218056
3.13E+14,D-22-22 06ABD [LSP-6],4/24/2013,28.82,-110.1457194,31.554
3.13E+14,D-22-22 06AAA5 [LSP-5],4/24/2013,5.01,-110.1403562,31.5534288
3.13E+14,D-22-22 06AAA4 [LSP-4],4/24/2013,10.04,-110.1403562,31.5534288
3.13E+14,D-22-22 06AAA7 [LSP-2],4/24/2013,4.85,-110.1409118,31.5534288
3.13E+14,D-22-22 06AAA6 [LSP-1],4/24/2013,9.95,-110.1403562,31.5534288
3.13E+14,D-22-22 06AAA3 [LSP-3],4/24/2013,9.51,-110.1409118,31.5534288
3.13E+14,D-22-22 06AAB [LSPUWD],4/24/2013,9.51,-110.1419444,31.55444444
3.13E+14,D-22-22 06ABD [LSP-6],5/21/2013,29,-110.1457194,31.554
3.13E+14,D-22-22 06AAA5 [LSP-5],5/21/2013,5.22,-110.1403562,31.5534288
3.13E+14,D-22-22 06AAA4 [LSP-4],5/21/2013,10.28,-110.1403562,31.5534288
3.13E+14,D-22-22 06AAA7 [LSP-2],5/21/2013,5.06,-110.1409118,31.5534288
3.13E+14,D-22-22 06AAA6 [LSP-1],5/21/2013,10.2,-110.1403562,31.5534288
3.13E+14,D-22-22 06AAA3 [LSP-3],5/21/2013,9.75,-110.1409118,31.5534288
3.13E+14,D-22-22 06AAB [LSPUWD],5/21/2013,9.77,-110.1419444,31.55444444
3.12E+14,D-23-22 33ABD02 [ULLRICH],5/25/2013,16.84,-110.110575,31.39218056
3.12E+14,D-24-22 04CBA4 [PAL-UD],5/29/2013,16.69,-110.1192944,31.36890556
3.12E+14,D-24-22 04ADD [PAL-SA],5/29/2013,33.05,-110.1064861,31.3739361
3.12E+14,D-24-22 08DBA2 [PLS-LO],5/29/2013,10.66,-110.126375,31.35772778
3.12E+14,D-24-22 08DBA1 [PLS-LI],5/29/2013,6.46,-110.1260028,31.3575222
3.12E+14,D-24-22 04CBA2 [PAL-LD],5/29/2013,7.16,-110.1187861,31.36905833
3.12E+14,D-24-22 04CBC1 [PALUWS],5/29/2013,18.33,-110.1221389,31.3707
3.12E+14,D-24-22 04CBC2 [PALUWD],5/29/2013,17.68,-110.1221194,31.37070278
3.12E+14,D-23-22 22CBB1 [KOL-LI],5/29/2013,8.07,-110.1044444,31.4147611
3.12E+14,D-23-22 22CBB2 [KOL-LO],5/29/2013,7.8,-110.1041667,31.41485833
3.12E+14,D-23-22 22CBB3 [KOL-UP],5/29/2013,9.12,-110.1035833,31.4149361
3.13E+14,D-23-22 04DCD1 [HER-LS],5/29/2013,6.45,-110.1097,31.45451944
3.13E+14,D-23-22 04DCD2 [HER-LD],5/29/2013,6.7,-110.1096972,31.45453333
3.13E+14,D-23-22 04DCD4 [HERUED],5/29/2013,8.09,-110.1099306,31.4546722
3.13E+14,D-23-22 04DCD3 [HERUES],5/29/2013,7.68,-110.1099389,31.454675
3.13E+14,D-23-22 09ACD2 [HERSUD],5/29/2013,17.7,-110.1109278,31.4451861
3.13E+14,D-23-22 09ACD1 [HERSUS],5/29/2013,17.33,-110.1109222,31.44523056
3.13E+14,D-22-22 28CCD [HUN-SO],5/29/2013,5.95,-110.1186389,31.48143889
3.13E+14,D-22-22 33BBC [HUN-UP],5/29/2013,25.86,-110.1194139,31.47880833
3.13E+14,D-22-22 28CAA2 [HUN-LO],5/29/2013,5.38,-110.1199667,31.48331944
3.13E+14,D-22-22 28CAA1 [HUN-LI],5/29/2013,3.91,-110.1186889,31.4832611
3.13E+14,D-22-22 17BDD2 [COTUWD],5/30/2013,2.69,-110.1317528,31.51913889
3.13E+14,D-22-22 17ACC1 [COT-LS],5/30/2013,2.94,-110.1294444,31.5197222
3.13E+14,D-22-22 17ACC2 [COT-LD],5/30/2013,2.7,-110.1294444,31.5197222
3.13E+14,D-22-22 17ACC3 [COTBLM],5/30/2013,16.56,-110.1296389,31.5196
3.13E+14,D-22-22 06AAA1 [LSPLED],5/30/2013,0.32,-110.1386111,31.55305556
3.13E+14,D-22-22 05BBD2 [LSPUED],5/30/2013,9.16,-110.1376583,31.5533111
3.14E+14,D-21-21 02DDC [CHB-LI],5/30/2013,6.78,-110.1753944,31.62744444
3.14E+14,D-21-21 13BAB1 [MOSLNS],5/30/2013,5.84,-110.1674778,31.6119
3.14E+14,D-21-22 19CDB1 [CLRSUS],5/30/2013,15.42,-110.1500505,31.58576109
3.14E+14,D-21-21 13BAB2 [MOSLND],5/30/2013,5.56,-110.1674778,31.6118972
3.14E+14,D-21-21 13BAB4 [MOSLNW],5/30/2013,9,-110.1676083,31.611775
3.14E+14,D-21-22 19CDB2 [CLRSUD],5/30/2013,14.53,-110.1497172,31.5857333
3.14E+14,D-21-21 13BAC1 [MOSWAS],5/30/2013,12.72,-110.1671056,31.61073889
3.15E+14,D-19-21 28ACD [TOM-LI],5/30/2013,12.1,-110.2024111,31.75269444
3.14E+14,D-20-21 14BCC2 [BOQSUD],5/30/2013,12.07,-110.1805278,31.69558889
3.14E+14,D-20-21 10AAC2 [FBK-UP],5/30/2013,31.58,-110.1837167,31.713525
3.14E+14,D-20-21 14BCC1 [BOQSUS],5/30/2013,27.46,-110.1805139,31.69561667
3.14E+14,D-20-21 03CAB [FBK-LO],5/30/2013,13.67,-110.1924889,31.7216861
3.14E+14,D-20-21 15DDB [BOQ-UP],5/30/2013,21.84,-110.1835389,31.69018056
3.14E+14,D-20-21 03CBA [FBK-LI],5/30/2013,13.68,-110.1933028,31.72146944
3.12E+14,D-23-22 33ABD02 [ULLRICH],6/1/2013,18.34,-110.110575,31.39218056
3.12E+14,D-23-22 33DCD2 [PALO DEEP],6/6/2013,16.06,-110.1103549,31.38010095
3.14E+14,D-21-21 02DDC [CHB-LI],6/19/2013,7.14,-110.1753944,31.62744444
3.14E+14,D-20-21 10AAC2 [FBK-UP],6/19/2013,32.16,-110.1837167,31.713525
3.12E+14,D-23-22 33ABD02 [ULLRICH],6/30/2013,17.23,-110.110575,31.39218056
3.12E+14,D-24-22 04CBA4 [PAL-UD],7/1/2013,17.23,-110.1192944,31.36890556
3.12E+14,D-24-22 04ADD [PAL-SA],7/1/2013,33.58,-110.1064861,31.3739361
3.12E+14,D-24-22 08DBA2 [PLS-LO],7/1/2013,11.44,-110.126375,31.35772778
3.12E+14,D-24-22 08DBA1 [PLS-LI],7/1/2013,7.21,-110.1260028,31.3575222
3.12E+14,D-24-22 04CBA2 [PAL-LD],7/1/2013,7.92,-110.1187861,31.36905833
3.12E+14,D-24-22 04CBC1 [PALUWS],7/1/2013,18.66,-110.1221389,31.3707
3.12E+14,D-24-22 04CBC2 [PALUWD],7/1/2013,18.03,-110.1221194,31.37070278
3.12E+14,D-23-22 22CBB1 [KOL-LI],7/1/2013,8.24,-110.1044444,31.4147611
3.12E+14,D-23-22 22CBB2 [KOL-LO],7/1/2013,7.99,-110.1041667,31.41485833
3.12E+14,D-23-22 22CBB3 [KOL-UP],7/1/2013,9.7,-110.1035833,31.4149361
3.13E+14,D-23-22 04DCD1 [HER-LS],7/1/2013,7.37,-110.1097,31.45451944
3.13E+14,D-23-22 04DCD2 [HER-LD],7/1/2013,7.6,-110.1096972,31.45453333
3.13E+14,D-23-22 04DCD4 [HERUED],7/1/2013,8.95,-110.1099306,31.4546722
3.13E+14,D-23-22 04DCD3 [HERUES],7/1/2013,8.27,-110.1099389,31.454675
3.13E+14,D-23-22 09ACD2 [HERSUD],7/1/2013,18.18,-110.1109278,31.4451861
3.13E+14,D-23-22 09ACD1 [HERSUS],7/1/2013,17.81,-110.1109222,31.44523056
3.13E+14,D-22-22 28CCD [HUN-SO],7/1/2013,7.25,-110.1186389,31.48143889
3.13E+14,D-22-22 33BBC [HUN-UP],7/1/2013,27.15,-110.1194139,31.47880833
3.13E+14,D-22-22 28CAA2 [HUN-LO],7/1/2013,6.7,-110.1199667,31.48331944
3.13E+14,D-22-22 17BDD2 [COTUWD],7/1/2013,3.08,-110.1317528,31.51913889
3.13E+14,D-22-22 17ACC1 [COT-LS],7/1/2013,2.98,-110.1294444,31.5197222
3.13E+14,D-22-22 28CAA1 [HUN-LI],7/1/2013,5.26,-110.1186889,31.4832611
3.13E+14,D-22-22 17ACC2 [COT-LD],7/1/2013,2.99,-110.1294444,31.5197222
3.13E+14,D-22-22 17ACC3 [COTBLM],7/1/2013,17.45,-110.1296389,31.5196
3.13E+14,D-22-22 06AAA1 [LSPLED],7/1/2013,0.47,-110.1386111,31.55305556
3.13E+14,D-22-22 05BBD2 [LSPUED],7/1/2013,9.61,-110.1376583,31.5533111
3.14E+14,D-21-22 19CDB1 [CLRSUS],7/1/2013,16.13,-110.1500505,31.58576109
3.14E+14,D-21-22 19CDB2 [CLRSUD],7/1/2013,15.23,-110.1497172,31.5857333
3.14E+14,D-21-21 13BAB1 [MOSLNS],7/2/2013,6,-110.1674778,31.6119
3.14E+14,D-21-21 02DDC [CHB-LI],7/2/2013,7.35,-110.1753944,31.62744444
3.14E+14,D-21-21 13BAB2 [MOSLND],7/2/2013,5.82,-110.1674778,31.6118972
3.14E+14,D-21-21 13BAB4 [MOSLNW],7/2/2013,9.24,-110.1676083,31.611775
3.14E+14,D-21-21 13BAC1 [MOSWAS],7/2/2013,13.17,-110.1671056,31.61073889
3.15E+14,D-19-21 28ACD [TOM-LI],7/2/2013,16.51,-110.2024111,31.75269444
3.14E+14,D-20-21 14BCC2 [BOQSUD],7/2/2013,12.52,-110.1805278,31.69558889
3.14E+14,D-20-21 10AAC2 [FBK-UP],7/2/2013,32.66,-110.1837167,31.713525
3.14E+14,D-20-21 14BCC1 [BOQSUS],7/2/2013,28.74,-110.1805139,31.69561667
3.14E+14,D-20-21 03CAB [FBK-LO],7/2/2013,15.58,-110.1924889,31.7216861
3.14E+14,D-20-21 15DDB [BOQ-UP],7/2/2013,22.3,-110.1835389,31.69018056
3.14E+14,D-20-21 03CBA [FBK-LI],7/2/2013,15.76,-110.1933028,31.72146944
3.15E+14,D-19-21 28ACD [TOM-LI],7/3/2013,16.56,-110.2024111,31.75269444
3.12E+14,D-23-22 33ABD02 [ULLRICH],7/12/2013,16.2,-110.110575,31.39218056
3.12E+14,D-23-22 33ABD02 [ULLRICH],7/28/2013,15.53,-110.110575,31.39218056
3.12E+14,D-23-22 33ABD02 [ULLRICH],8/11/2013,15.39,-110.110575,31.39218056
3.13E+14,D-22-22 06ABD [LSP-6],8/15/2013,28.5,-110.1457194,31.554
3.13E+14,D-22-22 06AAA5 [LSP-5],8/15/2013,4.81,-110.1403562,31.5534288
3.13E+14,D-22-22 06AAA4 [LSP-4],8/15/2013,10.16,-110.1403562,31.5534288
3.13E+14,D-22-22 06AAA7 [LSP-2],8/15/2013,4.63,-110.1409118,31.5534288
3.13E+14,D-22-22 06AAA6 [LSP-1],8/15/2013,10.07,-110.1403562,31.5534288
3.13E+14,D-22-22 06AAA3 [LSP-3],8/15/2013,9.59,-110.1409118,31.5534288
3.13E+14,D-22-22 06AAB [LSPUWD],8/15/2013,9.53,-110.1419444,31.55444444
3.12E+14,D-23-22 33ABD02 [ULLRICH],8/23/2013,15.57,-110.110575,31.39218056
3.12E+14,D-23-22 33DCD2 [PALO DEEP],9/5/2013,14.47,-110.1103549,31.38010095
3.12E+14,D-23-22 33ABD02 [ULLRICH],9/14/2013,15.38,-110.110575,31.39218056
3.12E+14,D-23-22 33ABD02 [ULLRICH],10/4/2013,15.9,-110.110575,31.39218056
3.12E+14,D-23-22 33ABD02 [ULLRICH],10/25/2013,15.34,-110.110575,31.39218056
3.12E+14,D-24-22 04CBA4 [PAL-UD],10/29/2013,15.76,-110.1192944,31.36890556
3.12E+14,D-24-22 04ADD [PAL-SA],10/29/2013,32.34,-110.1064861,31.3739361
3.12E+14,D-24-22 08DBA2 [PLS-LO],10/29/2013,10.04,-110.126375,31.35772778
3.12E+14,D-24-22 08DBA1 [PLS-LI],10/29/2013,5.83,-110.1260028,31.3575222
3.12E+14,D-24-22 04CBA2 [PAL-LD],10/29/2013,6.92,-110.1187861,31.36905833
3.12E+14,D-24-22 04CBC1 [PALUWS],10/29/2013,17.67,-110.1221389,31.3707
3.12E+14,D-24-22 04CBC2 [PALUWD],10/29/2013,16.99,-110.1221194,31.37070278
3.12E+14,D-23-22 22CBB1 [KOL-LI],10/29/2013,8.21,-110.1044444,31.4147611
3.12E+14,D-23-22 22CBB2 [KOL-LO],10/29/2013,7.88,-110.1041667,31.41485833
3.12E+14,D-23-22 22CBB3 [KOL-UP],10/29/2013,8.79,-110.1035833,31.4149361
3.13E+14,D-23-22 09ACD2 [HERSUD],10/29/2013,17.46,-110.1109278,31.4451861
3.13E+14,D-23-22 09ACD1 [HERSUS],10/29/2013,17.04,-110.1109222,31.44523056
3.13E+14,D-23-22 04DCD1 [HER-LS],10/30/2013,5.92,-110.1097,31.45451944
3.13E+14,D-23-22 04DCD2 [HER-LD],10/30/2013,7.13,-110.1096972,31.45453333
3.13E+14,D-23-22 04DCD4 [HERUED],10/30/2013,7.52,-110.1099306,31.4546722
3.13E+14,D-23-22 04DCD3 [HERUES],10/30/2013,6.96,-110.1099389,31.454675
3.13E+14,D-22-22 28CCD [HUN-SO],10/30/2013,5.34,-110.1186389,31.48143889
3.13E+14,D-22-22 33BBC [HUN-UP],10/30/2013,25.66,-110.1194139,31.47880833
3.13E+14,D-22-22 28CAA2 [HUN-LO],10/30/2013,4.88,-110.1199667,31.48331944
3.13E+14,D-22-22 17BDD2 [COTUWD],10/30/2013,2.58,-110.1317528,31.51913889
3.13E+14,D-22-22 17ACC1 [COT-LS],10/30/2013,2.88,-110.1294444,31.5197222
3.13E+14,D-22-22 17ACC2 [COT-LD],10/30/2013,1.81,-110.1294444,31.5197222
3.13E+14,D-22-22 17ACC3 [COTBLM],10/30/2013,16.56,-110.1296389,31.5196
3.13E+14,D-22-22 06AAA1 [LSPLED],10/30/2013,-0.75,-110.1386111,31.55305556
3.13E+14,D-22-22 05BBD2 [LSPUED],10/30/2013,9.06,-110.1376583,31.5533111
3.15E+14,D-19-21 28ACD [TOM-LI],10/31/2013,11.07,-110.2024111,31.75269444
3.14E+14,D-20-21 14BCC2 [BOQSUD],10/31/2013,12.41,-110.1805278,31.69558889
3.14E+14,D-20-21 10AAC2 [FBK-UP],10/31/2013,32.64,-110.1837167,31.713525
3.14E+14,D-20-21 14BCC1 [BOQSUS],10/31/2013,27.27,-110.1805139,31.69561667
3.14E+14,D-20-21 03CAB [FBK-LO],10/31/2013,13.95,-110.1924889,31.7216861
3.14E+14,D-20-21 15DDB [BOQ-UP],10/31/2013,21.78,-110.1835389,31.69018056
3.14E+14,D-20-21 03CBA [FBK-LI],10/31/2013,12.95,-110.1933028,31.72146944
3.14E+14,D-21-21 13BAB1 [MOSLNS],11/1/2013,5.21,-110.1674778,31.6119
3.14E+14,D-21-21 02DDC [CHB-LI],11/1/2013,6.04,-110.1753944,31.62744444
3.14E+14,D-21-22 19CDB1 [CLRSUS],11/1/2013,15.73,-110.1500505,31.58576109
3.14E+14,D-21-21 13BAB2 [MOSLND],11/1/2013,5.13,-110.1674778,31.6118972
3.14E+14,D-21-21 13BAB4 [MOSLNW],11/1/2013,8.33,-110.1676083,31.611775
3.14E+14,D-21-22 19CDB2 [CLRSUD],11/1/2013,14.84,-110.1497172,31.5857333
3.14E+14,D-21-21 13BAC1 [MOSWAS],11/1/2013,11.8,-110.1671056,31.61073889
3.12E+14,D-23-22 33ABD02 [ULLRICH],11/2/2013,15.37,-110.110575,31.39218056
3.12E+14,D-23-22 33ABD02 [ULLRICH],11/15/2013,15.39,-110.110575,31.39218056
3.12E+14,D-23-22 33ABD02 [ULLRICH],12/7/2013,15.08,-110.110575,31.39218056
3.12E+14,D-23-22 33DCD2 [PALO DEEP],12/10/2013,14.73,-110.1103549,31.38010095
3.13E+14,D-22-22 06ABD [LSP-6],12/16/2013,28.66,-110.1457194,31.554
3.13E+14,D-22-22 06AAA5 [LSP-5],12/16/2013,4.93,-110.1403562,31.5534288
3.13E+14,D-22-22 06AAA7 [LSP-2],12/16/2013,4.77,-110.1409118,31.5534288
3.13E+14,D-22-22 06AAA6 [LSP-1],12/16/2013,10.19,-110.1403562,31.5534288
3.13E+14,D-22-22 06AAA3 [LSP-3],12/16/2013,9.73,-110.1409118,31.5534288
3.13E+14,D-22-22 06AAB [LSPUWD],12/16/2013,9.7,-110.1419444,31.55444444
3.13E+14,D-22-22 06ABD [LSP-6],12/17/2013,28.64,-110.1457194,31.554
3.13E+14,D-22-22 06AAA3 [LSP-3],12/17/2013,9.73,-110.1409118,31.5534288
3.13E+14,D-22-22 06AAB [LSPUWD],12/17/2013,9.7,-110.1419444,31.55444444
3.12E+14,D-23-22 33ABD02 [ULLRICH],12/27/2013,15.15,-110.110575,31.39218056
3.12E+14,D-24-22 04CBA4 [PAL-UD],1/7/2014,14.98,-110.1192944,31.36890556
3.12E+14,D-24-22 04ADD [PAL-SA],1/7/2014,32.16,-110.1064861,31.3739361
3.12E+14,D-24-22 08DBA2 [PLS-LO],1/7/2014,8.71,-110.126375,31.35772778
3.12E+14,D-24-22 08DBA1 [PLS-LI],1/7/2014,4.4,-110.1260028,31.3575222
3.12E+14,D-24-22 04CBA2 [PAL-LD],1/7/2014,6.17,-110.1187861,31.36905833
3.12E+14,D-24-22 04CBC1 [PALUWS],1/7/2014,17.74,-110.1221389,31.3707
3.12E+14,D-24-22 04CBC2 [PALUWD],1/7/2014,16.98,-110.1221194,31.37070278
3.12E+14,D-23-22 22CBB1 [KOL-LI],1/7/2014,7.92,-110.1044444,31.4147611
3.12E+14,D-23-22 22CBB2 [KOL-LO],1/7/2014,7.55,-110.1041667,31.41485833
3.12E+14,D-23-22 22CBB3 [KOL-UP],1/7/2014,8.34,-110.1035833,31.4149361
3.13E+14,D-23-22 04DCD1 [HER-LS],1/7/2014,5.61,-110.1097,31.45451944
3.13E+14,D-23-22 04DCD2 [HER-LD],1/7/2014,6.03,-110.1096972,31.45453333
3.13E+14,D-23-22 04DCD4 [HERUED],1/7/2014,7.2,-110.1099306,31.4546722
3.13E+14,D-23-22 09ACD2 [HERSUD],1/7/2014,17.21,-110.1109278,31.4451861
3.13E+14,D-23-22 04DCD3 [HERUES],1/7/2014,7.19,-110.1099389,31.454675
3.13E+14,D-23-22 09ACD1 [HERSUS],1/7/2014,16.79,-110.1109222,31.44523056
3.13E+14,D-22-22 28CCD [HUN-SO],1/7/2014,4.87,-110.1186389,31.48143889
3.13E+14,D-22-22 33BBC [HUN-UP],1/7/2014,25.11,-110.1194139,31.47880833
3.13E+14,D-22-22 28CAA2 [HUN-LO],1/7/2014,4.34,-110.1199667,31.48331944
3.13E+14,D-22-22 17BDD2 [COTUWD],1/8/2014,2.44,-110.1317528,31.51913889
3.13E+14,D-22-22 17ACC1 [COT-LS],1/8/2014,2.89,-110.1294444,31.5197222
3.13E+14,D-22-22 17ACC2 [COT-LD],1/8/2014,2.39,-110.1294444,31.5197222
3.13E+14,D-22-22 17ACC3 [COTBLM],1/8/2014,15.92,-110.1296389,31.5196
3.13E+14,D-22-22 06AAA1 [LSPLED],1/8/2014,-0.3,-110.1386111,31.55305556
3.13E+14,D-22-22 05BBD2 [LSPUED],1/8/2014,8.71,-110.1376583,31.5533111
3.14E+14,D-21-21 13BAB1 [MOSLNS],1/8/2014,4.94,-110.1674778,31.6119
3.14E+14,D-21-22 19CDB1 [CLRSUS],1/8/2014,15.19,-110.1500505,31.58576109
3.14E+14,D-21-21 13BAB2 [MOSLND],1/8/2014,4.88,-110.1674778,31.6118972
3.14E+14,D-21-21 13BAB4 [MOSLNW],1/8/2014,7.97,-110.1676083,31.611775
3.14E+14,D-21-22 19CDB2 [CLRSUD],1/8/2014,14.29,-110.1497172,31.5857333
3.14E+14,D-21-21 13BAC1 [MOSWAS],1/8/2014,10.89,-110.1671056,31.61073889
3.14E+14,D-21-21 02DDC [CHB-LI],1/9/2014,5.79,-110.1753944,31.62744444
3.15E+14,D-19-21 28ACD [TOM-LI],1/9/2014,6.98,-110.2024111,31.75269444
3.14E+14,D-20-21 14BCC2 [BOQSUD],1/9/2014,12.12,-110.1805278,31.69558889
3.14E+14,D-20-21 10AAC2 [FBK-UP],1/9/2014,31.8,-110.1837167,31.713525
3.14E+14,D-20-21 14BCC1 [BOQSUS],1/9/2014,26.7,-110.1805139,31.69561667
3.14E+14,D-20-21 03CAB [FBK-LO],1/9/2014,13.37,-110.1924889,31.7216861
3.14E+14,D-20-21 15DDB [BOQ-UP],1/9/2014,21.41,-110.1835389,31.69018056
3.14E+14,D-20-21 03CBA [FBK-LI],1/9/2014,12.58,-110.1933028,31.72146944
3.13E+14,D-22-22 28CAA1 [HUN-LI],1/10/2014,2.86,-110.1186889,31.4832611
3.12E+14,D-23-22 33ABD02 [ULLRICH],1/16/2014,15.12,-110.110575,31.39218056
3.12E+14,D-23-22 33ABD02 [ULLRICH],2/8/2014,15.04,-110.110575,31.39218056
3.12E+14,D-23-22 33ABD02 [ULLRICH],2/24/2014,14.88,-110.110575,31.39218056
3.12E+14,D-23-22 33ABD02 [ULLRICH],3/3/2014,14.79,-110.110575,31.39218056
3.12E+14,D-23-22 33DCD2 [PALO DEEP],3/11/2014,14.48,-110.1103549,31.38010095
3.12E+14,D-23-22 33ABD02 [ULLRICH],3/22/2014,15.5,-110.110575,31.39218056
3.12E+14,D-24-22 04CBA4 [PAL-UD],4/2/2014,15.32,-110.1192944,31.36890556
3.12E+14,D-24-22 04ADD [PAL-SA],4/2/2014,32.04,-110.1064861,31.3739361
3.12E+14,D-24-22 08DBA2 [PLS-LO],4/2/2014,9.19,-110.126375,31.35772778
3.12E+14,D-24-22 08DBA1 [PLS-LI],4/2/2014,5.03,-110.1260028,31.3575222
3.12E+14,D-24-22 04CBA2 [PAL-LD],4/2/2014,6.36,-110.1187861,31.36905833
3.12E+14,D-24-22 04CBC1 [PALUWS],4/2/2014,17.64,-110.1221389,31.3707
3.12E+14,D-24-22 04CBC2 [PALUWD],4/2/2014,16.93,-110.1221194,31.37070278
3.12E+14,D-23-22 22CBB1 [KOL-LI],4/2/2014,8.09,-110.1044444,31.4147611
3.12E+14,D-23-22 22CBB2 [KOL-LO],4/2/2014,7.72,-110.1041667,31.41485833
3.12E+14,D-23-22 22CBB3 [KOL-UP],4/2/2014,8.46,-110.1035833,31.4149361
3.13E+14,D-23-22 04DCD1 [HER-LS],4/2/2014,5.67,-110.1097,31.45451944
3.13E+14,D-23-22 04DCD2 [HER-LD],4/2/2014,5.89,-110.1096972,31.45453333
3.13E+14,D-23-22 04DCD4 [HERUED],4/2/2014,7.46,-110.1099306,31.4546722
3.13E+14,D-23-22 09ACD2 [HERSUD],4/2/2014,17.26,-110.1109278,31.4451861
3.13E+14,D-23-22 04DCD3 [HERUES],4/2/2014,7.18,-110.1099389,31.454675
3.13E+14,D-23-22 09ACD1 [HERSUS],4/2/2014,16.86,-110.1109222,31.44523056
3.13E+14,D-22-22 28CCD [HUN-SO],4/2/2014,4.73,-110.1186389,31.48143889
3.13E+14,D-22-22 33BBC [HUN-UP],4/2/2014,24.91,-110.1194139,31.47880833
3.13E+14,D-22-22 17ACC1 [COT-LS],4/2/2014,2.87,-110.1294444,31.5197222
3.13E+14,D-22-22 28CAA2 [HUN-LO],4/2/2014,4.31,-110.1199667,31.48331944
3.13E+14,D-22-22 17BDD2 [COTUWD],4/2/2014,2.37,-110.1317528,31.51913889
3.13E+14,D-22-22 28CAA1 [HUN-LI],4/2/2014,2.87,-110.1186889,31.4832611
3.13E+14,D-22-22 17ACC2 [COT-LD],4/2/2014,2.57,-110.1294444,31.5197222
3.13E+14,D-22-22 17ACC3 [COTBLM],4/2/2014,15.77,-110.1296389,31.5196
3.13E+14,D-22-22 06AAA1 [LSPLED],4/2/2014,0.06,-110.1386111,31.55305556
3.13E+14,D-22-22 05BBD2 [LSPUED],4/2/2014,8.75,-110.1376583,31.5533111
3.14E+14,D-21-21 13BAB1 [MOSLNS],4/3/2014,5.14,-110.1674778,31.6119
3.14E+14,D-21-21 02DDC [CHB-LI],4/3/2014,5.81,-110.1753944,31.62744444
3.14E+14,D-21-22 19CDB1 [CLRSUS],4/3/2014,14.88,-110.1500505,31.58576109
3.14E+14,D-21-21 13BAB2 [MOSLND],4/3/2014,4.92,-110.1674778,31.6118972
3.14E+14,D-21-21 13BAB4 [MOSLNW],4/3/2014,8.2,-110.1676083,31.611775
3.14E+14,D-21-22 19CDB2 [CLRSUD],4/3/2014,14,-110.1497172,31.5857333
3.14E+14,D-21-21 13BAC1 [MOSWAS],4/3/2014,11.32,-110.1671056,31.61073889
3.15E+14,D-19-21 28ACD [TOM-LI],4/4/2014,6.47,-110.2024111,31.75269444
3.14E+14,D-20-21 14BCC2 [BOQSUD],4/4/2014,11.92,-110.1805278,31.69558889
3.14E+14,D-20-21 10AAC2 [FBK-UP],4/4/2014,31.2,-110.1837167,31.713525
3.14E+14,D-20-21 14BCC1 [BOQSUS],4/4/2014,26.73,-110.1805139,31.69561667
3.14E+14,D-20-21 03CAB [FBK-LO],4/4/2014,12.81,-110.1924889,31.7216861
3.14E+14,D-20-21 15DDB [BOQ-UP],4/4/2014,21.37,-110.1835389,31.69018056
3.14E+14,D-20-21 03CBA [FBK-LI],4/4/2014,12.09,-110.1933028,31.72146944
3.12E+14,D-23-22 33ABD02 [ULLRICH],4/13/2014,17.13,-110.110575,31.39218056
3.13E+14,D-22-22 06ABD [LSP-6],4/17/2014,28.58,-110.1457194,31.554
3.13E+14,D-22-22 06AAA5 [LSP-5],4/17/2014,4.88,-110.1403562,31.5534288
3.13E+14,D-22-22 06AAA4 [LSP-4],4/17/2014,10.39,-110.1403562,31.5534288
3.13E+14,D-22-22 06AAA7 [LSP-2],4/17/2014,4.7,-110.1409118,31.5534288
3.13E+14,D-22-22 06AAA6 [LSP-1],4/17/2014,10.31,-110.1403562,31.5534288
3.13E+14,D-22-22 06AAA3 [LSP-3],4/17/2014,9.82,-110.1409118,31.5534288
3.13E+14,D-22-22 06AAB [LSPUWD],4/17/2014,9.7,-110.1419444,31.55444444
3.12E+14,D-23-22 33ABD02 [ULLRICH],4/19/2014,16.05,-110.110575,31.39218056
3.13E+14,D-22-22 06AAA4 [LSP-4],4/30/2014,10.42,-110.1403562,31.5534288
3.12E+14,D-23-22 33ABD02 [ULLRICH],5/15/2014,16.64,-110.110575,31.39218056
3.12E+14,D-23-22 33DCD2 [PALO DEEP],6/3/2014,15.6,-110.1103549,31.38010095
3.13E+14,D-22-22 06AAA1 [LSPLED],6/24/2014,0.39,-110.1386111,31.55305556
3.13E+14,D-22-22 05BBD2 [LSPUED],6/24/2014,9.65,-110.1376583,31.5533111
3.12E+14,D-24-22 04CBA4 [PAL-UD],6/25/2014,17.16,-110.1192944,31.36890556
3.12E+14,D-24-22 04ADD [PAL-SA],6/25/2014,33.21,-110.1064861,31.3739361
3.12E+14,D-24-22 08DBA2 [PLS-LO],6/25/2014,11.37,-110.126375,31.35772778
3.12E+14,D-24-22 08DBA1 [PLS-LI],6/25/2014,7.16,-110.1260028,31.3575222
3.12E+14,D-24-22 04CBA2 [PAL-LD],6/25/2014,8.3,-110.1187861,31.36905833
3.12E+14,D-24-22 04CBC1 [PALUWS],6/25/2014,18.25,-110.1221389,31.3707
