OBJECTID,datetime,datetime_utc,device_sn,device_name,battery_percentage,battery_voltage,EC,logger_temperature,precipitation,max_precip_rate,reference_pressure,water_content_3in,soil_temp_3in,water_content_12in,soil_temp_12in,depth_to_groundwater,water_temperature,water_elevation,latitude,longitude
104472,2023-02-22T20:30:00-07:00,2/22/2023,z6-13294,Bella Vista,100,8690,null,3.7,0.007874016,0.472440945,86.73,null,null,null,null,null,null,null,31.5856608,-110.191858
104477,2023-02-22T21:45:00-07:00,2/22/2023,z6-13294,Bella Vista,100,8682,null,4.4,0.007874016,0.472440945,86.78,null,null,null,null,null,null,null,31.5856608,-110.191858
104481,2023-02-22T22:45:00-07:00,2/22/2023,z6-13294,Bella Vista,100,8670,null,4.3,0.007874016,0.472440945,86.83,null,null,null,null,null,null,null,31.5856608,-110.191858
104483,2023-02-22T23:15:00-07:00,2/22/2023,z6-13294,Bella Vista,100,8667,null,4.4,0.007874016,0.472440945,86.86,null,null,null,null,null,null,null,31.5856608,-110.191858
104486,2023-02-23T00:00:00-07:00,2/22/2023,z6-13294,Bella Vista,100,8658,null,4.3,0.007874016,0.472440945,86.87,null,null,null,null,null,null,null,31.5856608,-110.191858
104487,2023-02-23T00:15:00-07:00,2/22/2023,z6-13294,Bella Vista,100,8647,null,4.3,0.007874016,0.472440945,86.88,null,null,null,null,null,null,null,31.5856608,-110.191858
104492,2023-02-23T01:30:00-07:00,2/22/2023,z6-13294,Bella Vista,100,8644,null,3.9,0.007874016,0.472440945,86.88,null,null,null,null,null,null,null,31.5856608,-110.191858
104810,2023-02-26T09:00:00-07:00,2/26/2023,z6-13294,Bella Vista,100,8497,null,7.5,0.023622047,0.472440945,87.06,null,null,null,null,null,null,null,31.5856608,-110.191858
104811,2023-02-26T09:15:00-07:00,2/26/2023,z6-13294,Bella Vista,100,8496,null,4.9,0.015748031,0.472440945,87.12,null,null,null,null,null,null,null,31.5856608,-110.191858
104822,2023-02-26T12:00:00-07:00,2/26/2023,z6-13294,Bella Vista,100,8777,null,8.2,0.007874016,0.472440945,87.4,null,null,null,null,null,null,null,31.5856608,-110.191858
105160,2023-03-02T00:30:00-07:00,3/1/2023,z6-13294,Bella Vista,100,8606,null,5.5,0.007874016,0.472440945,86.22,null,null,null,null,null,null,null,31.5856608,-110.191858
105206,2023-03-02T12:00:00-07:00,3/2/2023,z6-13294,Bella Vista,100,8981,null,5.5,0.015748031,0.472440945,87.09,null,null,null,null,null,null,null,31.5856608,-110.191858
105207,2023-03-02T12:15:00-07:00,3/2/2023,z6-13294,Bella Vista,100,9007,null,6.7,0.039370079,0.472440945,87.1,null,null,null,null,null,null,null,31.5856608,-110.191858
105208,2023-03-02T12:30:00-07:00,3/2/2023,z6-13294,Bella Vista,100,9016,null,7.8,0.031496063,0.472440945,87.1,null,null,null,null,null,null,null,31.5856608,-110.191858
105209,2023-03-02T12:45:00-07:00,3/2/2023,z6-13294,Bella Vista,100,9017,null,8.9,0.023622047,0.472440945,87.1,null,null,null,null,null,null,null,31.5856608,-110.191858
105210,2023-03-02T13:00:00-07:00,3/2/2023,z6-13294,Bella Vista,100,9014,null,9.9,0.015748031,0.472440945,87.08,null,null,null,null,null,null,null,31.5856608,-110.191858
107528,2023-02-13T16:15:00-07:00,2/13/2023,z6-13294,Bella Vista,100,8806,null,7.5,0.007874016,0.472440945,86.72,null,null,null,null,null,null,null,31.5856608,-110.191858
107529,2023-02-13T16:30:00-07:00,2/13/2023,z6-13294,Bella Vista,100,8794,null,5.8,0.007874016,0.472440945,86.73,null,null,null,null,null,null,null,31.5856608,-110.191858
107530,2023-02-13T16:45:00-07:00,2/13/2023,z6-13294,Bella Vista,100,8785,null,4.8,0.023622047,0.472440945,86.74,null,null,null,null,null,null,null,31.5856608,-110.191858
107531,2023-02-13T17:00:00-07:00,2/13/2023,z6-13294,Bella Vista,100,8783,null,4,0.031496063,0.472440945,86.74,null,null,null,null,null,null,null,31.5856608,-110.191858
107532,2023-02-13T17:15:00-07:00,2/13/2023,z6-13294,Bella Vista,100,8781,null,3.4,0.023622047,0.472440945,86.75,null,null,null,null,null,null,null,31.5856608,-110.191858
107533,2023-02-13T17:30:00-07:00,2/13/2023,z6-13294,Bella Vista,100,8776,null,3,0.007874016,0.472440945,86.73,null,null,null,null,null,null,null,31.5856608,-110.191858
107594,2023-02-14T08:45:00-07:00,2/14/2023,z6-13294,Bella Vista,100,8814,null,4.3,0.007874016,0.472440945,87.01,null,null,null,null,null,null,null,31.5856608,-110.191858
107667,2023-02-15T03:00:00-07:00,2/14/2023,z6-13294,Bella Vista,100,8640,null,5,0.015748031,0.472440945,86.34,null,null,null,null,null,null,null,31.5856608,-110.191858
107670,2023-02-15T03:45:00-07:00,2/14/2023,z6-13294,Bella Vista,100,8637,null,4.2,0.007874016,0.472440945,86.35,null,null,null,null,null,null,null,31.5856608,-110.191858
108749,2023-01-16T05:15:00-07:00,1/15/2023,z6-13294,Bella Vista,100,8360,null,9.2,0.007874016,0.472440945,86.83,null,null,null,null,null,null,null,31.5856608,-110.191858
108766,2023-01-16T09:30:00-07:00,1/16/2023,z6-13294,Bella Vista,100,8349,null,7.2,0.015748031,0.472440945,87.11,null,null,null,null,null,null,null,31.5856608,-110.191858
108767,2023-01-16T09:45:00-07:00,1/16/2023,z6-13294,Bella Vista,100,8349,null,7,0.023622047,0.472440945,87.12,null,null,null,null,null,null,null,31.5856608,-110.191858
108768,2023-01-16T10:00:00-07:00,1/16/2023,z6-13294,Bella Vista,100,8349,null,6.8,0.015748031,0.472440945,87.13,null,null,null,null,null,null,null,31.5856608,-110.191858
108769,2023-01-16T10:15:00-07:00,1/16/2023,z6-13294,Bella Vista,100,8342,null,6.7,0.007874016,0.472440945,87.14,null,null,null,null,null,null,null,31.5856608,-110.191858
108771,2023-01-16T10:45:00-07:00,1/16/2023,z6-13294,Bella Vista,100,8343,null,6.5,0.007874016,0.472440945,87.13,null,null,null,null,null,null,null,31.5856608,-110.191858
108775,2023-01-16T11:45:00-07:00,1/16/2023,z6-13294,Bella Vista,100,8346,null,6.5,0.007874016,0.472440945,87.09,null,null,null,null,null,null,null,31.5856608,-110.191858
108776,2023-01-16T12:00:00-07:00,1/16/2023,z6-13294,Bella Vista,100,8347,null,6.5,0.007874016,0.472440945,87.06,null,null,null,null,null,null,null,31.5856608,-110.191858
108777,2023-01-16T12:15:00-07:00,1/16/2023,z6-13294,Bella Vista,100,8349,null,6.4,0.007874016,0.472440945,87.03,null,null,null,null,null,null,null,31.5856608,-110.191858
108778,2023-01-16T12:30:00-07:00,1/16/2023,z6-13294,Bella Vista,100,8351,null,6.3,0.023622047,0.472440945,87,null,null,null,null,null,null,null,31.5856608,-110.191858
108779,2023-01-16T12:45:00-07:00,1/16/2023,z6-13294,Bella Vista,100,8353,null,6.2,0.023622047,0.472440945,86.94,null,null,null,null,null,null,null,31.5856608,-110.191858
108816,2023-01-16T22:00:00-07:00,1/16/2023,z6-13294,Bella Vista,100,8335,null,9.3,0.007874016,0.472440945,86.73,null,null,null,null,null,null,null,31.5856608,-110.191858
108839,2023-01-17T03:45:00-07:00,1/16/2023,z6-13294,Bella Vista,100,8320,null,9,0.007874016,0.472440945,86.44,null,null,null,null,null,null,null,31.5856608,-110.191858
108842,2023-01-17T04:30:00-07:00,1/16/2023,z6-13294,Bella Vista,100,8315,null,8.5,0.007874016,0.472440945,86.33,null,null,null,null,null,null,null,31.5856608,-110.191858
108855,2023-01-17T07:45:00-07:00,1/17/2023,z6-13294,Bella Vista,100,8314,null,8.8,0.015748031,0.472440945,86.37,null,null,null,null,null,null,null,31.5856608,-110.191858
108856,2023-01-17T08:00:00-07:00,1/17/2023,z6-13294,Bella Vista,100,8312,null,8.4,0.015748031,0.472440945,86.37,null,null,null,null,null,null,null,31.5856608,-110.191858
108857,2023-01-17T08:15:00-07:00,1/17/2023,z6-13294,Bella Vista,100,8314,null,7.8,0.007874016,0.472440945,86.39,null,null,null,null,null,null,null,31.5856608,-110.191858
108858,2023-01-17T08:30:00-07:00,1/17/2023,z6-13294,Bella Vista,100,8309,null,7.5,0.015748031,0.472440945,86.4,null,null,null,null,null,null,null,31.5856608,-110.191858
108859,2023-01-17T08:45:00-07:00,1/17/2023,z6-13294,Bella Vista,100,8310,null,7.4,0.007874016,0.472440945,86.43,null,null,null,null,null,null,null,31.5856608,-110.191858
108860,2023-01-17T09:00:00-07:00,1/17/2023,z6-13294,Bella Vista,100,8314,null,7.4,0.007874016,0.472440945,86.46,null,null,null,null,null,null,null,31.5856608,-110.191858
108867,2023-01-17T10:45:00-07:00,1/17/2023,z6-13294,Bella Vista,100,8330,null,5.7,0.007874016,0.472440945,86.64,null,null,null,null,null,null,null,31.5856608,-110.191858
108873,2023-01-17T12:15:00-07:00,1/17/2023,z6-13294,Bella Vista,100,8362,null,6.4,0.007874016,0.472440945,86.6,null,null,null,null,null,null,null,31.5856608,-110.191858
109963,2022-12-18T12:30:00-07:00,12/18/2022,z6-13294,Bella Vista,100,8647,null,10.5,0.023622047,0.472440945,87.16,null,null,null,null,null,null,null,31.5856608,-110.191858
109964,2022-12-18T12:45:00-07:00,12/18/2022,z6-13294,Bella Vista,100,8657,null,9.4,0.007874016,0.472440945,87.11,null,null,null,null,null,null,null,31.5856608,-110.191858
109965,2022-12-18T13:00:00-07:00,12/18/2022,z6-13294,Bella Vista,100,8657,null,9.7,0.007874016,0.472440945,87.07,null,null,null,null,null,null,null,31.5856608,-110.191858
111314,2023-01-01T14:15:00-07:00,1/1/2023,z6-13294,Bella Vista,100,8604,null,12.9,0.015748031,0.472440945,86.61,null,null,null,null,null,null,null,31.5856608,-110.191858
111315,2023-01-01T14:30:00-07:00,1/1/2023,z6-13294,Bella Vista,100,8602,null,11.6,0.023622047,0.472440945,86.61,null,null,null,null,null,null,null,31.5856608,-110.191858
111316,2023-01-01T14:45:00-07:00,1/1/2023,z6-13294,Bella Vista,100,8595,null,10.9,0.023622047,0.472440945,86.62,null,null,null,null,null,null,null,31.5856608,-110.191858
111317,2023-01-01T15:00:00-07:00,1/1/2023,z6-13294,Bella Vista,100,8592,null,10.3,0.007874016,0.472440945,86.6,null,null,null,null,null,null,null,31.5856608,-110.191858
111319,2023-01-01T15:30:00-07:00,1/1/2023,z6-13294,Bella Vista,100,8594,null,10.2,0.007874016,0.472440945,86.57,null,null,null,null,null,null,null,31.5856608,-110.191858
111322,2023-01-01T16:15:00-07:00,1/1/2023,z6-13294,Bella Vista,100,8583,null,10.4,0.007874016,0.472440945,86.51,null,null,null,null,null,null,null,31.5856608,-110.191858
111323,2023-01-01T16:30:00-07:00,1/1/2023,z6-13294,Bella Vista,100,8597,null,10,0.007874016,0.472440945,86.48,null,null,null,null,null,null,null,31.5856608,-110.191858
111327,2023-01-01T17:30:00-07:00,1/1/2023,z6-13294,Bella Vista,100,8582,null,10.6,0.007874016,0.472440945,86.56,null,null,null,null,null,null,null,31.5856608,-110.191858
111328,2023-01-01T17:45:00-07:00,1/1/2023,z6-13294,Bella Vista,100,8576,null,8.3,0.047244094,0.472440945,86.6,null,null,null,null,null,null,null,31.5856608,-110.191858
111329,2023-01-01T18:00:00-07:00,1/1/2023,z6-13294,Bella Vista,100,8576,null,7,0.023622047,0.472440945,86.58,null,null,null,null,null,null,null,31.5856608,-110.191858
111330,2023-01-01T18:15:00-07:00,1/1/2023,z6-13294,Bella Vista,100,8572,null,6.4,0.007874016,0.472440945,86.55,null,null,null,null,null,null,null,31.5856608,-110.191858
111356,2023-01-02T00:45:00-07:00,1/1/2023,z6-13294,Bella Vista,100,8508,null,5.8,0.007874016,0.472440945,86.61,null,null,null,null,null,null,null,31.5856608,-110.191858
111375,2023-01-02T05:30:00-07:00,1/1/2023,z6-13294,Bella Vista,100,8492,null,4,0.007874016,0.472440945,86.69,null,null,null,null,null,null,null,31.5856608,-110.191858
112400,2022-12-03T09:30:00-07:00,12/3/2022,z6-13294,Bella Vista,100,8475,null,12,0.015748031,0.472440945,87.95,null,null,null,null,null,null,null,31.5856608,-110.191858
112403,2022-12-03T10:15:00-07:00,12/3/2022,z6-13294,Bella Vista,100,8469,null,11.2,0.007874016,0.472440945,88.08,null,null,null,null,null,null,null,31.5856608,-110.191858
112411,2022-12-03T12:15:00-07:00,12/3/2022,z6-13294,Bella Vista,100,8488,null,15.3,0.007874016,0.472440945,87.94,null,null,null,null,null,null,null,31.5856608,-110.191858
112433,2022-12-03T17:45:00-07:00,12/3/2022,z6-13294,Bella Vista,100,8462,null,13.1,0.007874016,0.472440945,87.82,null,null,null,null,null,null,null,31.5856608,-110.191858
112481,2022-12-04T05:45:00-07:00,12/3/2022,z6-13294,Bella Vista,100,8406,null,9.5,0.007874016,0.472440945,87.73,null,null,null,null,null,null,null,31.5856608,-110.191858
112498,2022-12-04T10:00:00-07:00,12/4/2022,z6-13294,Bella Vista,100,8399,null,12.1,0.015748031,0.472440945,87.89,null,null,null,null,null,null,null,31.5856608,-110.191858
112499,2022-12-04T10:15:00-07:00,12/4/2022,z6-13294,Bella Vista,100,8406,null,12.1,0.015748031,0.472440945,87.83,null,null,null,null,null,null,null,31.5856608,-110.191858
112501,2022-12-04T10:45:00-07:00,12/4/2022,z6-13294,Bella Vista,100,8410,null,12.8,0.007874016,0.472440945,87.86,null,null,null,null,null,null,null,31.5856608,-110.191858
112502,2022-12-04T11:00:00-07:00,12/4/2022,z6-13294,Bella Vista,100,8408,null,12.8,0.007874016,0.472440945,87.8,null,null,null,null,null,null,null,31.5856608,-110.191858
112504,2022-12-04T11:30:00-07:00,12/4/2022,z6-13294,Bella Vista,100,8416,null,12.7,0.007874016,0.472440945,87.77,null,null,null,null,null,null,null,31.5856608,-110.191858
112506,2022-12-04T12:00:00-07:00,12/4/2022,z6-13294,Bella Vista,100,8415,null,13.1,0.007874016,0.472440945,87.72,null,null,null,null,null,null,null,31.5856608,-110.191858
112509,2022-12-04T12:45:00-07:00,12/4/2022,z6-13294,Bella Vista,100,8412,null,13.6,0.031496063,0.472440945,87.63,null,null,null,null,null,null,null,31.5856608,-110.191858
112510,2022-12-04T13:00:00-07:00,12/4/2022,z6-13294,Bella Vista,100,8412,null,13.6,0.039370079,0.472440945,87.6,null,null,null,null,null,null,null,31.5856608,-110.191858
112511,2022-12-04T13:15:00-07:00,12/4/2022,z6-13294,Bella Vista,100,8410,null,13.6,0.031496063,0.472440945,87.58,null,null,null,null,null,null,null,31.5856608,-110.191858
112512,2022-12-04T13:30:00-07:00,12/4/2022,z6-13294,Bella Vista,100,8409,null,13.6,0.007874016,0.472440945,87.56,null,null,null,null,null,null,null,31.5856608,-110.191858
112513,2022-12-04T13:45:00-07:00,12/4/2022,z6-13294,Bella Vista,100,8408,null,13.6,0.007874016,0.472440945,87.54,null,null,null,null,null,null,null,31.5856608,-110.191858
112514,2022-12-04T14:00:00-07:00,12/4/2022,z6-13294,Bella Vista,100,8404,null,13.6,0.015748031,0.472440945,87.52,null,null,null,null,null,null,null,31.5856608,-110.191858
112515,2022-12-04T14:15:00-07:00,12/4/2022,z6-13294,Bella Vista,100,8404,null,13.5,0.007874016,0.472440945,87.5,null,null,null,null,null,null,null,31.5856608,-110.191858
112518,2022-12-04T15:00:00-07:00,12/4/2022,z6-13294,Bella Vista,100,8400,null,13.6,0.023622047,0.472440945,87.5,null,null,null,null,null,null,null,31.5856608,-110.191858
112519,2022-12-04T15:15:00-07:00,12/4/2022,z6-13294,Bella Vista,100,8401,null,13.6,0.039370079,0.472440945,87.47,null,null,null,null,null,null,null,31.5856608,-110.191858
112520,2022-12-04T15:30:00-07:00,12/4/2022,z6-13294,Bella Vista,100,8400,null,13.6,0.007874016,0.472440945,87.47,null,null,null,null,null,null,null,31.5856608,-110.191858
112521,2022-12-04T15:45:00-07:00,12/4/2022,z6-13294,Bella Vista,100,8399,null,13.6,0.007874016,0.472440945,87.51,null,null,null,null,null,null,null,31.5856608,-110.191858
112522,2022-12-04T16:00:00-07:00,12/4/2022,z6-13294,Bella Vista,100,8398,null,13.6,0.023622047,0.472440945,87.53,null,null,null,null,null,null,null,31.5856608,-110.191858
112525,2022-12-04T16:45:00-07:00,12/4/2022,z6-13294,Bella Vista,100,8395,null,13.5,0.007874016,0.472440945,87.5,null,null,null,null,null,null,null,31.5856608,-110.191858
112526,2022-12-04T17:00:00-07:00,12/4/2022,z6-13294,Bella Vista,100,8393,null,13.4,0.023622047,0.472440945,87.48,null,null,null,null,null,null,null,31.5856608,-110.191858
112527,2022-12-04T17:15:00-07:00,12/4/2022,z6-13294,Bella Vista,100,8391,null,13.4,0.015748031,0.472440945,87.46,null,null,null,null,null,null,null,31.5856608,-110.191858
112528,2022-12-04T17:30:00-07:00,12/4/2022,z6-13294,Bella Vista,100,8388,null,13.4,0.023622047,0.472440945,87.5,null,null,null,null,null,null,null,31.5856608,-110.191858
112529,2022-12-04T17:45:00-07:00,12/4/2022,z6-13294,Bella Vista,100,8390,null,13.3,0.023622047,0.472440945,87.51,null,null,null,null,null,null,null,31.5856608,-110.191858
112530,2022-12-04T18:00:00-07:00,12/4/2022,z6-13294,Bella Vista,100,8387,null,13.3,0.007874016,0.472440945,87.5,null,null,null,null,null,null,null,31.5856608,-110.191858
112531,2022-12-04T18:15:00-07:00,12/4/2022,z6-13294,Bella Vista,100,8389,null,13.2,0.031496063,0.472440945,87.51,null,null,null,null,null,null,null,31.5856608,-110.191858
112532,2022-12-04T18:30:00-07:00,12/4/2022,z6-13294,Bella Vista,100,8383,null,13.2,0.023622047,0.472440945,87.51,null,null,null,null,null,null,null,31.5856608,-110.191858
112533,2022-12-04T18:45:00-07:00,12/4/2022,z6-13294,Bella Vista,100,8385,null,13.2,0.007874016,0.472440945,87.52,null,null,null,null,null,null,null,31.5856608,-110.191858
112536,2022-12-04T19:30:00-07:00,12/4/2022,z6-13294,Bella Vista,100,8383,null,13,0.007874016,0.472440945,87.48,null,null,null,null,null,null,null,31.5856608,-110.191858
112548,2022-12-04T22:30:00-07:00,12/4/2022,z6-13294,Bella Vista,100,8369,null,12.2,0.007874016,0.472440945,87.46,null,null,null,null,null,null,null,31.5856608,-110.191858
112581,2022-12-05T06:45:00-07:00,12/4/2022,z6-13294,Bella Vista,100,8341,null,10.3,0.007874016,0.472440945,87.28,null,null,null,null,null,null,null,31.5856608,-110.191858
113268,2022-12-12T10:30:00-07:00,12/12/2022,z6-13294,Bella Vista,100,8656,null,11.2,0.047244094,0.472440945,86.66,null,null,null,null,null,null,null,31.5856608,-110.191858
113269,2022-12-12T10:45:00-07:00,12/12/2022,z6-13294,Bella Vista,100,8646,null,9.1,0.070866142,0.472440945,86.68,null,null,null,null,null,null,null,31.5856608,-110.191858
113270,2022-12-12T11:00:00-07:00,12/12/2022,z6-13294,Bella Vista,100,8642,null,8,0.047244094,0.472440945,86.71,null,null,null,null,null,null,null,31.5856608,-110.191858
113271,2022-12-12T11:15:00-07:00,12/12/2022,z6-13294,Bella Vista,100,8643,null,7,0.023622047,0.472440945,86.72,null,null,null,null,null,null,null,31.5856608,-110.191858
113272,2022-12-12T11:30:00-07:00,12/12/2022,z6-13294,Bella Vista,100,8641,null,5.9,0.007874016,0.472440945,86.71,null,null,null,null,null,null,null,31.5856608,-110.191858
113273,2022-12-12T11:45:00-07:00,12/12/2022,z6-13294,Bella Vista,100,8639,null,5.2,0.007874016,0.472440945,86.73,null,null,null,null,null,null,null,31.5856608,-110.191858
113274,2022-12-12T12:00:00-07:00,12/12/2022,z6-13294,Bella Vista,100,8650,null,4.9,0.007874016,0.472440945,86.74,null,null,null,null,null,null,null,31.5856608,-110.191858
113275,2022-12-12T12:15:00-07:00,12/12/2022,z6-13294,Bella Vista,100,8661,null,5.1,0.015748031,0.472440945,86.71,null,null,null,null,null,null,null,31.5856608,-110.191858
113277,2022-12-12T12:45:00-07:00,12/12/2022,z6-13294,Bella Vista,100,8669,null,5,0.015748031,0.472440945,86.72,null,null,null,null,null,null,null,31.5856608,-110.191858
113280,2022-12-12T13:30:00-07:00,12/12/2022,z6-13294,Bella Vista,100,8664,null,5.1,0.007874016,0.472440945,86.71,null,null,null,null,null,null,null,31.5856608,-110.191858
113281,2022-12-12T13:45:00-07:00,12/12/2022,z6-13294,Bella Vista,100,8670,null,4.8,0.015748031,0.472440945,86.73,null,null,null,null,null,null,null,31.5856608,-110.191858
113282,2022-12-12T14:00:00-07:00,12/12/2022,z6-13294,Bella Vista,100,8697,null,5,0.007874016,0.472440945,86.7,null,null,null,null,null,null,null,31.5856608,-110.191858
113283,2022-12-12T14:15:00-07:00,12/12/2022,z6-13294,Bella Vista,100,8697,null,5.6,0.007874016,0.472440945,86.66,null,null,null,null,null,null,null,31.5856608,-110.191858
113300,2022-12-12T18:30:00-07:00,12/12/2022,z6-13294,Bella Vista,100,8644,null,4.1,0.007874016,0.472440945,86.62,null,null,null,null,null,null,null,31.5856608,-110.191858
113317,2022-12-12T22:45:00-07:00,12/12/2022,z6-13294,Bella Vista,100,8608,null,4.1,0.007874016,0.472440945,86.64,null,null,null,null,null,null,null,31.5856608,-110.191858
113322,2022-12-13T00:00:00-07:00,12/12/2022,z6-13294,Bella Vista,100,8603,null,3.4,0.007874016,0.472440945,86.67,null,null,null,null,null,null,null,31.5856608,-110.191858
113323,2022-12-13T00:15:00-07:00,12/12/2022,z6-13294,Bella Vista,100,8587,null,3.2,0.015748031,0.472440945,86.66,null,null,null,null,null,null,null,31.5856608,-110.191858
